age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
60,5,0,2,0,0,0,1,2,1,268,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
59,5,0,2,0,1,0,1,2,1,196,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,1,1,1,1,1,0,1,2,1,150,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
59,5,0,2,0,1,0,1,2,1,367,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
33,4,1,4,0,0,0,1,2,1,152,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
40,2,1,6,0,0,0,1,2,1,490,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
37,2,0,6,0,1,0,1,2,1,125,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
59,5,0,2,0,1,0,1,2,1,807,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
56,3,0,0,1,0,0,1,2,1,1545,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1
35,1,1,1,1,1,0,1,2,1,40,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,1,1,1,1,0,0,1,2,1,65,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,1,1,1,1,1,1,1,2,1,47,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,1,1,1,1,1,0,1,2,1,118,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,4,0,4,0,0,0,1,2,1,274,6,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
37,1,1,1,0,0,0,1,2,1,108,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
56,3,0,5,1,1,0,1,2,1,1017,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,1,1,1,1,0,0,1,2,1,520,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26,3,1,3,0,1,0,1,2,1,56,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
46,3,0,5,0,1,0,1,2,1,89,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26,3,0,0,1,0,0,1,2,1,199,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
24,11,0,6,0,0,0,1,2,1,114,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
38,8,1,5,0,0,0,1,2,1,843,8,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
24,3,0,4,0,0,0,1,2,1,273,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
30,3,0,3,0,0,0,1,2,1,189,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
37,2,1,5,0,0,0,0,2,1,74,13,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
57,3,2,0,1,1,0,1,2,1,485,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
48,3,1,0,0,0,1,1,2,1,271,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
24,3,1,2,0,0,0,1,2,1,115,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
54,1,0,1,0,0,0,1,2,1,152,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
38,3,0,0,1,1,0,1,2,1,71,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
25,3,0,3,0,1,1,1,2,1,599,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
55,2,0,5,0,1,1,1,2,1,247,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
30,2,1,6,0,1,1,1,2,1,204,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
30,2,1,6,0,0,1,0,2,1,215,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
41,3,0,3,0,1,1,1,2,1,88,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
37,3,0,1,1,1,0,1,2,1,423,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
41,3,0,3,0,1,0,1,2,1,285,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
49,2,0,6,1,0,0,1,2,1,22,6,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
41,6,1,6,0,0,0,1,2,1,200,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
23,3,1,3,0,0,0,1,2,1,246,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
36,2,0,6,1,1,0,1,2,1,352,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
30,2,1,1,0,0,1,1,2,1,68,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,2,1,6,0,1,1,1,2,1,292,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26,3,1,2,1,0,0,1,2,1,188,5,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,3,0,5,0,1,0,1,2,1,506,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
38,0,0,0,1,0,0,1,2,1,136,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
59,5,0,2,0,1,0,1,2,1,89,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32,3,0,0,0,1,0,1,2,1,117,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
44,3,0,2,1,1,1,1,2,1,188,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,2,1,6,0,1,0,1,2,1,89,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
30,2,1,1,0,0,1,1,2,1,455,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,7,1,6,0,1,0,1,2,1,65,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,7,1,6,0,0,0,0,2,1,27,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,7,1,6,0,1,0,1,2,1,272,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,7,1,6,0,1,0,1,2,1,120,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32,3,0,0,0,0,1,0,2,1,605,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
40,6,0,6,0,0,1,1,2,1,630,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,8,1,1,0,1,0,1,2,1,151,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
39,4,0,4,0,0,0,1,2,1,62,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
39,4,0,4,0,0,1,1,2,1,90,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
23,3,1,3,0,0,0,1,2,1,164,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
56,2,0,5,1,0,0,1,2,1,599,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
29,2,1,6,0,0,0,1,2,1,106,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,1,2,6,0,0,1,1,2,1,654,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1
30,2,1,6,0,0,1,1,2,1,127,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
30,6,1,1,0,0,0,1,2,1,1288,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32,3,0,2,0,0,0,1,2,1,59,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,1,2,3,0,1,0,0,2,1,124,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
34,1,1,1,0,0,0,0,2,1,29,16,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
29,4,0,4,0,0,0,1,2,1,156,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
49,2,0,3,0,1,0,1,2,1,73,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26,3,1,2,1,0,0,1,2,1,333,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
46,4,0,3,1,1,0,1,2,1,267,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,2,0,6,1,1,0,1,2,1,403,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32,2,0,3,0,1,0,1,2,1,129,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
58,5,0,0,0,0,1,1,2,1,52,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
49,3,0,3,1,0,0,1,2,1,270,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
58,5,0,0,0,0,0,1,2,1,283,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
58,5,0,0,0,0,0,1,2,1,81,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
50,3,0,0,0,0,1,1,2,1,849,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1
36,1,2,4,0,1,0,0,2,1,261,12,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
58,5,0,0,0,1,0,1,2,1,614,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
58,5,0,0,0,0,0,1,2,1,114,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
45,1,0,1,1,0,0,1,2,1,70,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26,3,1,2,1,1,0,1,2,1,1833,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1
31,4,1,4,0,1,0,1,2,1,77,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,3,0,6,0,2,2,1,2,1,87,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26,2,1,6,0,1,0,1,2,1,369,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,2,0,6,1,1,0,1,2,1,62,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
40,3,0,3,0,1,0,1,2,1,86,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
28,4,1,1,0,0,0,1,2,1,431,8,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
46,8,0,6,0,0,1,1,2,1,1220,12,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
55,10,2,5,0,0,0,1,2,1,67,9,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
25,3,1,1,0,1,0,1,2,1,214,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
53,4,2,4,0,1,1,1,2,1,639,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,1,2,6,0,1,0,1,2,1,722,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1
49,2,1,1,0,1,0,1,2,1,1281,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
22,1,1,1,0,1,0,1,2,1,246,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
48,10,1,6,0,1,0,1,2,1,654,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
56,5,0,0,1,0,0,1,2,1,112,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
39,3,0,0,0,0,0,0,2,1,204,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,8,1,1,0,0,0,1,2,1,364,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,8,1,1,0,0,1,1,2,1,85,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
45,10,2,4,0,1,0,1,2,1,211,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,3,2,5,0,1,0,1,2,1,1029,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
37,2,0,6,0,1,0,0,2,1,135,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
33,4,1,4,0,0,0,1,2,1,115,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
49,2,0,1,0,0,0,1,2,1,443,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,3,1,2,0,0,1,1,2,1,153,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
36,2,1,5,0,0,0,1,2,1,133,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
42,10,0,6,0,1,0,1,2,1,578,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
36,2,1,5,0,0,0,1,2,1,209,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
34,1,1,1,0,2,2,1,2,1,24,12,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,3,1,2,0,0,0,1,2,1,1508,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1
57,6,0,6,0,0,0,1,2,1,101,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
57,6,0,6,0,0,0,1,2,1,632,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
49,7,0,0,1,1,1,1,2,1,212,17,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
51,10,0,6,1,1,1,1,2,1,140,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
28,4,1,1,0,1,0,1,2,1,662,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
44,2,0,6,0,1,0,1,2,1,263,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
41,3,0,5,1,1,1,1,2,1,97,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
52,5,2,4,0,0,0,1,2,1,867,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
45,10,2,4,0,1,0,1,2,1,50,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
33,4,1,4,0,0,0,1,2,1,96,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
30,2,1,6,0,1,0,1,2,1,124,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
48,3,0,0,0,1,0,0,2,1,563,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
36,2,1,1,0,0,0,1,2,1,385,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,8,1,1,0,0,0,1,2,1,196,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
29,3,1,1,0,1,0,1,2,1,966,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1
48,3,0,0,0,1,0,1,2,1,264,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
28,4,1,1,0,1,0,1,2,1,124,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
58,5,0,0,0,0,0,1,2,1,165,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
45,1,0,1,1,0,0,1,2,1,210,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
49,7,0,0,1,1,0,0,2,1,275,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
28,2,0,1,0,2,2,1,2,1,502,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
40,3,0,1,0,0,0,1,2,1,405,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
50,10,0,6,0,0,0,1,2,1,289,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
46,7,0,4,0,0,0,1,2,1,182,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
44,4,0,1,0,1,0,0,2,1,92,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,2,1,6,1,0,0,1,2,1,128,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,3,1,0,0,1,0,1,2,1,160,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,2,0,4,0,0,0,1,2,1,139,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
53,2,1,5,1,0,0,1,2,1,183,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
39,3,0,3,1,0,0,1,2,1,181,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
33,3,2,3,0,0,0,1,2,1,134,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,3,2,0,0,0,1,1,2,1,487,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,2,1,6,0,1,0,1,2,1,82,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
51,0,0,3,0,1,0,1,2,1,681,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
38,0,0,0,1,1,0,1,2,1,283,6,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
48,4,1,4,1,1,0,1,2,1,417,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
41,3,0,3,0,1,0,1,2,1,60,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,2,1,6,1,1,0,1,2,1,77,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,2,1,6,1,1,0,1,2,1,72,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,2,1,6,1,1,0,1,2,1,282,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,2,1,6,1,1,0,1,2,1,226,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,2,1,6,1,0,0,1,2,1,137,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,2,1,6,1,1,0,1,2,1,261,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
37,11,1,5,0,1,0,1,2,1,661,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
28,4,1,1,0,0,0,1,2,1,206,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,2,0,6,1,0,0,1,2,1,105,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
28,4,1,1,0,1,0,1,2,1,445,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
40,6,0,6,0,1,0,1,2,1,90,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
42,10,0,6,0,1,0,1,2,1,370,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
41,3,2,5,0,1,0,1,2,1,242,7,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
33,4,1,4,0,0,1,1,2,1,1408,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26,1,0,1,0,1,0,0,2,1,514,11,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26,3,1,2,1,1,0,1,2,1,126,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
24,2,1,1,0,2,2,1,2,1,176,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
30,2,1,6,0,0,1,1,2,1,135,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,3,0,2,1,1,0,1,2,1,163,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
43,1,2,5,1,1,1,1,2,1,483,7,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
30,2,1,6,0,1,0,1,2,1,608,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
49,1,2,1,1,1,0,1,2,1,100,9,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
49,2,0,3,0,1,1,1,2,1,145,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
51,0,0,3,0,1,0,1,2,1,160,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
40,3,2,5,0,1,0,1,2,1,160,6,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
43,10,0,6,1,1,0,1,2,1,261,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
43,10,0,6,1,1,0,1,2,1,307,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,1,1,1,0,1,0,1,2,1,236,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
38,3,0,2,1,0,0,1,2,1,403,7,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,3,1,1,0,0,1,1,2,1,241,9,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
31,3,0,2,0,1,0,1,2,1,387,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
23,3,1,3,0,1,0,1,2,1,211,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
25,1,1,5,0,1,0,1,2,1,598,5,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1
33,3,0,2,0,1,0,1,2,1,1206,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
36,2,1,1,0,0,1,1,2,1,248,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
58,5,0,0,0,0,0,1,2,1,139,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
29,6,0,6,0,1,0,1,2,1,181,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
54,5,2,0,0,1,0,1,2,1,237,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
53,6,0,6,0,0,0,1,2,1,477,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
41,6,0,1,0,1,0,1,2,1,312,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
48,0,2,0,0,1,0,1,2,1,727,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
30,2,1,1,0,1,0,0,2,1,249,21,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
50,3,0,0,0,1,0,1,2,1,186,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,4,0,6,0,1,0,1,2,1,459,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
24,3,0,4,0,0,0,1,2,1,240,10,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
37,3,2,4,0,0,0,1,2,1,107,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,2,1,6,1,0,1,0,2,1,287,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
32,3,1,3,0,1,0,1,2,1,124,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
60,0,0,7,1,1,0,1,2,1,176,7,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
35,4,1,4,0,0,0,1,2,1,270,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
49,2,1,1,0,1,0,1,2,1,470,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
43,1,2,5,1,1,0,1,2,1,139,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
33,1,1,1,1,1,0,1,2,1,560,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1
37,1,1,1,0,0,1,1,2,1,96,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
28,4,1,1,0,0,0,1,2,1,100,7,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
48,10,1,6,0,0,1,1,2,1,137,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
38,8,1,5,0,1,1,1,2,1,55,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,2,1,6,0,0,0,1,2,1,1237,7,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1
27,3,1,5,0,2,2,1,2,1,81,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
34,3,0,0,0,1,0,1,2,1,246,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
34,3,0,5,0,0,1,1,2,1,44,13,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
38,3,2,0,0,1,0,1,2,1,493,5,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
44,3,0,0,0,0,0,1,2,1,345,5,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
58,5,0,0,0,1,0,1,2,1,216,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
54,4,0,1,0,1,0,1,2,1,187,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
56,5,0,0,1,0,0,1,2,1,580,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
23,1,1,1,0,0,0,1,2,1,191,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
41,3,0,3,0,0,0,1,2,1,184,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
57,6,0,6,0,0,0,1,2,1,443,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
47,3,1,5,1,1,0,1,2,1,213,5,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
28,3,0,3,0,0,0,0,2,1,400,8,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
33,3,0,2,0,0,1,1,2,1,289,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
41,1,1,5,1,0,0,1,2,1,717,13,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
51,3,0,3,1,1,0,1,2,1,156,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
48,10,1,6,0,0,0,1,2,1,149,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
29,3,1,3,1,1,0,1,2,1,89,5,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
29,8,0,6,0,1,0,1,2,1,503,7,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
24,3,1,5,0,0,0,1,2,1,62,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
33,1,1,1,1,1,0,1,2,1,282,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
20,1,1,1,0,0,0,0,2,1,97,15,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
24,3,1,5,0,0,0,1,2,1,39,17,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
38,3,0,2,0,1,0,1,2,1,102,5,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
40,6,0,6,0,0,0,1,2,1,88,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
44,9,0,2,0,0,0,1,2,1,199,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
36,6,2,6,0,1,0,1,2,1,233,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
34,3,0,2,1,1,0,1,2,1,126,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
27,2,1,3,0,1,0,1,2,1,44,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
47,3,1,5,1,1,0,1,2,1,78,10,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0
